Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2014,213021342,Altona Meadows,19690,1875.238095,0.372126217,73,-1.030409651,,,,,,
2014,213021343,Altona North,14271,880.9259259,1.913875598,268,8.524714829,,,,,,
2014,213021344,Newport,17756,2017.727273,2.05184206,357,7.657794216,,,,,,
2014,213021345,Seabrook,5305,3315.625,0.759734093,40,1.999615459,,,,,,
2014,213021346,Williamstown,15781,2161.780822,1.303119784,203,2.474025974,,,,,,
2014,213031347,Braybrook,18296,2439.466667,3.320533092,588,17.03447835,,,,,,
2014,213031348,Footscray,16127,3225.4,5.543193717,847,25.84471323,,,,,,
2014,213031349,Maribyrnong,12118,2203.272727,3.643516935,426,19.68395062,,,,,,
2014,213031350,Seddon - Kingsville,9321,5482.941176,2.5299747,230,8.775819816,,,,,,
2014,213031351,West Footscray - Tottenham,11527,1921.166667,2.736185383,307,7.728971963,,,,,,
2014,213031352,Yarraville,15074,2691.785714,1.913325671,283,7.441197434,,,,,,
2014,213041353,Bacchus Marsh,19632,100.0101885,3.065938681,584,18.37916064,,,,,,
2014,213041355,Hillside,18220,273.9849624,6.282447646,1077,16.95230759,,,,,,
2014,213041356,Melton,18962,145.0803366,1.039057921,195,11.989133,,,,,,
2014,213041357,Melton South,20841,187.7567568,7.605328377,1473,49.10925091,,,,,,
2014,213041358,Melton West,16713,690.6198347,4.124353623,662,28.69022869,,,,,,
2014,213041359,Rockbank - Mount Cottrell,2957,23.50556439,4.046446165,115,14.9688958,,,,,,
2014,213041360,Taylors Hill,18685,3114.166667,4.210819855,755,35.86126663,,,,,,
2014,213041461,Burnside,4705,1809.615385,1.883932438,87,5.30438675,,,,,,
2014,213041462,Burnside Heights,6088,3044,4.086168576,239,66.74883594,,,,,,
2014,213041463,Caroline Springs,19925,2846.428571,3.291861068,635,39.33566434,,,,,,
2014,213051361,Hoppers Crossing - North,19931,1828.53211,0.514398104,102,1.901937727,,,,,,
2014,213051362,Hoppers Crossing - South,19860,2837.142857,0.771260402,152,3.394418992,,,,,,
2014,213051363,Laverton,7504,338.018018,10.45039741,710,55.36231884,,,,,,
2014,213051365,Tarneit,30659,493.7037037,9.02916074,2539,88.20748926,,,,,,
2014,213051366,Truganina,18321,673.5661765,16.37553198,2578,143.4037465,,,,,,
2014,213051368,Werribee - South,11305,99.16666667,1.472040212,164,6.610712939,,,,,,
2014,213051369,Wyndham Vale,22203,173.1903276,5.252429486,1108,51.16421569,,,,,,
2014,213051464,Point Cook - East,10392,546.9473684,13.71047161,1253,81.64656529,,,,,,
2014,213051465,Point Cook - North,22885,2692.352941,3.491159047,772,38.36991354,,,,,,
2014,213051466,Point Cook - South,11679,1242.446809,16.94202463,1692,369.60193,,,,,,
2014,213051467,Werribee - East,20178,2586.923077,0.90513577,181,4.462621661,,,,,,
2014,213051468,Werribee - West,11452,89.678935,1.103557871,125,3.05975522,,,,,,
2014,214011370,Carrum Downs,20975,1033.251232,1.899533618,391,10.05876797,,,,,,
2014,214011371,Frankston,22850,1969.827586,1.016799293,230,3.379631724,,,,,,
2014,214011372,Frankston North,19777,1498.257576,0.263624842,52,1.639428513,,,,,,
2014,214011373,Frankston South,18652,1277.534247,0.723620261,134,3.140898031,,,,,,
2014,214011374,Langwarrin,24015,638.6968085,1.547634149,366,5.467720685,,,,,,
2014,214011375,Seaford (Vic.),16980,1369.354839,0.675916044,114,3.486104339,,,,,,
2014,214011376,Skye - Sandhurst,12932,653.1313131,4.382920333,543,38.00021342,,,,,,
2014,214021377,Dromana,10275,227.827051,3.391024351,337,11.30971726,,,,,,
2014,214021378,Flinders,5586,19.43632568,0.107526882,6,-2.427947598,,,,,,
2014,214021379,Hastings - Somers,22130,203.2139578,2.099192618,455,8.544241711,,,,,,
2014,214021380,Mornington,24269,1150.189573,1.365800685,327,6.191476328,,,,,,
2014,214021381,Mount Eliza,18342,790.6034483,0.724876442,132,4.062180869,,,,,,
2014,214021382,Mount Martha,18881,625.1986755,2.252910913,416,11.92720375,,,,,,
2014,214021383,Point Nepean,17503,260.4613095,1.566761446,270,5.135752042,,,,,,
2014,214021384,Rosebud - McCrae,21029,883.5714286,1.349462625,280,6.416679318,,,,,,
2014,214021385,Somerville,18485,157.4531516,1.515733978,276,3.268156425,,,,,,
2014,301011001,Alexandra Hills,17175,1262.867647,-0.348128808,-60,-0.469401947,,,,,,
2014,301011002,Belmont - Gumdale,7783,235.1359517,-0.205154507,-16,1.209362809,,,,,,
2014,301011003,Birkdale,15307,1319.568966,0.472595996,72,4.12216856,,,,,,
2014,301011004,Capalaba,17731,938.1481481,0.02256445,4,1.528859368,,,,,,
2014,301011005,Thorneside,3841,1422.592593,2.31752797,87,6.605606439,,,,,,
2014,301011006,Wellington Point,11805,1255.851064,0.391189727,46,6.017063314,,,,,,
2014,301021007,Cleveland,15467,1299.747899,0.663846404,102,5.361035422,,,,,,
2014,301021008,Ormiston,5971,1218.571429,0.827423168,49,2.85960379,,,,,,
2014,301021009,Redland Bay,15155,323.1343284,1.738721805,259,14.16195857,,,,,,
2014,301021011,Sheldon - Mount Cotton,7662,117.5153374,4.600682594,337,24.30240104,,,,,,
2014,301021012,Thornlands,14144,654.8148148,2.693676033,371,10.57774998,,,,,,
2014,301021013,Victoria Point,15441,1152.313433,0.110217842,17,3.902832918,,,,,,
2014,301021527,Redland Islands,9134,28.81388013,2.47952429,221,12.43229936,,,,,,
2014,301031014,Brisbane Port - Lytton,9,0.274390244,12.5,1,12.5,,,,,,
2014,301031015,Manly - Lota,7600,1809.52381,0.409565332,31,4.281009879,,,,,,
2014,301031016,Manly West,11656,2378.77551,2.479338843,282,8.106102764,,,,,,
2014,301031017,Murarrie,4301,512.0238095,0.514138817,22,5.339211364,,,,,,
2014,301031018,Tingalpa,8999,1011.123596,0.267409471,24,4.082812861,,,,,,
2014,301031019,Wakerley,9193,1767.884615,4.918968272,431,34.53827016,,,,,,
2014,301031020,Wynnum,13550,2221.311475,0.646215554,87,7.753479125,,,,,,
2014,301031021,Wynnum West - Hemmant,15345,1247.560976,0.477998952,73,6.481160225,,,,,,
2014,302011022,Bald Hills,7458,556.5671642,0.539228903,40,6.421232877,,,,,,
2014,302011023,Bridgeman Downs,8268,870.3157895,1.174743025,96,5.526483727,,,,,,
2014,302011024,Carseldine,9046,2010.222222,4.108643112,357,18.83867578,,,,,,
2014,302011025,Everton Park,9027,2149.285714,1.256309591,112,7.259980989,,,,,,
2014,302011026,McDowall,7799,1772.5,0.879575734,68,6.485527034,,,,,,
2014,302021027,Aspley,12800,2031.746032,-0.233826968,-30,0.747737111,,,,,,
2014,302021028,Chermside,9195,2704.411765,2.189375417,197,18.76776027,,,,,,
2014,302021029,Chermside West,6473,1903.823529,-0.092606884,-6,2.827640985,,,,,,
2014,302021030,Geebung,4517,1129.25,0,0,2.47277677,,,,,,
2014,302021031,Kedron - Gordon Park,13791,2652.115385,1.52385159,207,8.13926135,,,,,,
2014,302021032,Stafford,6631,1950.294118,1.283030396,84,10.03982741,,,,,,
2014,302021033,Stafford Heights,7043,2428.62069,0.085263607,6,1.221615407,,,,,,
2014,302021034,Wavell Heights,10139,2816.388889,0.376200376,38,6.546868432,,,,,,
2014,302031035,Boondall,9522,881.6666667,1.405750799,132,6.414841305,,,,,,
2014,302031036,Brisbane Airport,204,4.483516484,0,0,39.7260274,,,,,,
2014,302031037,Eagle Farm - Pinkenba,631,87.63888889,21.57996146,112,118.3391003,,,,,,
2014,302031038,Northgate - Virginia,6837,1120.819672,0.573698147,39,8.129052665,,,,,,
2014,302031039,Nudgee - Banyo,9662,700.1449275,2.503713134,236,14.58728653,,,,,,
2014,302031040,Nundah,11913,3219.72973,3.160720471,365,17.56636731,,,,,,
2014,302041041,Bracken Ridge,17633,2176.91358,-0.051014624,-9,2.936368943,,,,,,
2014,302041042,Brighton (Qld),9664,1486.769231,1.278557954,122,5.375640606,,,,,,
2014,302041043,Deagon,3711,1325.357143,0.569105691,21,7.565217391,,,,,,
2014,302041044,Sandgate - Shorncliffe,7016,1631.627907,1.022318215,71,4.685168606,,,,,,
2014,302041045,Taigum - Fitzgibbon,10934,1735.555556,6.850386006,701,25.40428948,,,,,,
2014,302041046,Zillmere,9036,2442.162162,1.963439404,174,13.41784863,,,,,,
2014,303011047,Camp Hill,11444,2487.826087,1.220590837,138,7.505871301,,,,,,
2014,303011048,Cannon Hill,5411,1352.75,3.16491897,166,16.94402421,,,,,,
2014,303011049,Carina,11086,2519.545455,0.763497546,84,8.050682261,,,,,,
2014,303011050,Carina Heights,6600,1941.176471,0.871160018,57,5.752283288,,,,,,
2014,303011051,Carindale,16331,1601.078431,0.036753446,6,1.239848738,,,,,,
2014,303021052,Annerley,11895,4101.724138,1.623237933,190,9.712230216,,,,,,
2014,303021053,Coorparoo,16266,3069.056604,1.100130524,177,7.055416612,,,,,,
2014,303021054,Fairfield - Dutton Park,4941,2352.857143,3.152400835,151,17.11305997,,,,,,
2014,303021055,Greenslopes,9509,3169.666667,0.720262684,68,7.312944363,,,,,,
2014,303021056,Holland Park,8480,2569.69697,0.964400524,81,6.199123356,,,,,,
2014,303021057,Holland Park West,6447,2479.615385,1.145277691,73,6.105990783,,,,,,
2014,303021058,Woolloongabba,5569,2320.416667,1.568484406,86,20.35876378,,,,,,
2014,303021059,Yeronga,9430,1545.901639,1.147699238,107,9.868344402,,,,,,
2014,303031060,Eight Mile Plains,15634,2030.38961,1.983039791,304,10.94237865,,,,,,
2014,303031061,Macgregor (Qld),6139,2273.703704,1.203428948,73,7.872078721,,,,,,
2014,303031062,Mansfield (Qld),8993,1696.792453,-0.055567904,-5,2.847666972,,,,,,
2014,303031063,Mount Gravatt,15197,2053.648649,0.882899628,133,6.391767012,,,,,,
2014,303031064,Rochedale - Burbank,5364,113.4038055,7.645996388,381,27.83603432,,,,,,
2014,303031065,Upper Mount Gravatt,9560,2276.190476,1.249735226,118,7.210945385,,,,,,
2014,303031066,Wishart,11086,2309.583333,-0.198055456,-22,2.486826292,,,,,,
2014,303041067,Coopers Plains,5308,1206.363636,2.570048309,133,13.22525597,,,,,,
2014,303041068,Moorooka,10720,2614.634146,1.16070586,123,7.039440839,,,,,,
2014,303041069,Robertson,5375,2828.947368,0.730884558,39,6.204307449,,,,,,
2014,303041070,Salisbury - Nathan,7477,787.0526316,0,0,3.660058228,,,,,,
2014,303041071,Tarragindi,10890,2420,1.832803441,196,7.385859383,,,,,,
2014,303051072,Algester,8706,2352.972973,0.415224913,36,3.433527385,,,,,,
2014,303051073,Calamvale - Stretton,21251,1078.730964,2.242001443,466,16.53962161,,,,,,
2014,303051074,Pallara - Willawong,4496,168.3895131,4.363974002,188,45.69021387,,,,,,
2014,303051075,Parkinson - Drewvale,15618,1229.76378,1.061213925,164,6.208772526,,,,,,
2014,303051076,Rocklea - Acacia Ridge,9513,424.6875,2.016085791,188,3.831041257,,,,,,
2014,303061077,Kuraby,8513,1850.652174,1.732791587,145,8.917604913,,,,,,
2014,303061078,Runcorn,14847,2215.970149,1.698746489,248,9.555785124,,,,,,
2014,303061079,Sunnybank,9129,2074.772727,2,179,9.736747205,,,,,,
2014,303061080,Sunnybank Hills,18734,2927.1875,1.264864865,234,8.151483662,,,,,,
2014,304011081,Jindalee - Mount Ommaney,7904,1646.666667,0.34277009,27,4.123303913,,,,,,
2014,304011082,Middle Park - Jamboree Heights,7499,2777.407407,0.187040748,14,0.509315105,,,,,,
2014,304011083,Riverhills,4198,1908.181818,1.425465088,59,4.142892582,,,,,,
2014,304011084,Seventeen Mile Rocks - Sinnamon Park,10030,1857.407407,0.089811396,9,3.221158794,,,,,,
2014,304011085,Westlake,4634,2438.947368,-0.086244071,-4,-0.236813778,,,,,,
2014,304021086,Bellbowrie - Moggill,10206,586.5517241,2.634754626,262,14.41704036,,,,,,
2014,304021087,Brookfield - Kenmore Hills,7098,122.3793103,-0.364963504,-26,-1.375573155,,,,,,
2014,304021088,Chapel Hill,10651,1972.407407,-0.346182635,-37,1.187535626,,,,,,
2014,304021089,Fig Tree Pocket,4101,953.7209302,2.473763118,99,7.327924627,,,,,,
2014,304021090,Kenmore,9046,1706.792453,0.466459351,42,4.324760697,,,,,,
2014,304021091,Pinjarra Hills - Pullenvale,5644,127.6923077,0.05318206,3,3.464711274,,,,,,
2014,304031092,Chelmer - Graceville,7466,2333.125,2.625429553,191,9.088252484,,,,,,
2014,304031093,Corinda,4965,1712.068966,0.100806452,5,3.243917654,,,,,,
2014,304031094,Indooroopilly,12521,1692.027027,1.024689366,127,4.498414288,,,,,,
2014,304031095,Sherwood,5709,2482.173913,0.794491525,45,5.604883463,,,,,,
2014,304031096,St Lucia,12652,3721.176471,0.6043257,76,7.970643455,,,,,,
2014,304031097,Taringa,8684,4135.238095,1.117838845,96,5.375561218,,,,,,
2014,304041098,Enoggera,8319,866.5625,1.986024274,162,11.23144805,,,,,,
2014,304041099,Enoggera Reservoir,26,0.689655172,0,0,0,,,,,,
2014,304041100,Keperra,7402,1423.461538,-0.350026925,-26,2.040253653,,,,,,
2014,304041101,Mitchelton,8430,2007.142857,0.381043106,32,8.704061896,,,,,,
2014,304041102,Mount Coot-tha,0,0,0,0,0,,,,,,
2014,304041103,The Gap,17055,1386.585366,0.780003545,132,2.902135875,,,,,,
2014,304041104,Upper Kedron - Ferny Grove,9963,754.7727273,2.069460096,202,10.47904192,,,,,,
2014,305011105,Brisbane City,10252,4271.666667,2.2235517,223,15.46345309,,,,,,
2014,305011106,Fortitude Valley,6597,5074.615385,6.437560503,399,21.24609447,,,,,,
2014,305011107,Highgate Hill,6503,5419.166667,1.308615049,84,7.68339129,,,,,,
2014,305011108,Kangaroo Point,8275,6365.384615,4.548325963,360,12.55440696,,,,,,
2014,305011109,New Farm,13272,6320,1.204819277,158,8.35170218,,,,,,
2014,305011110,South Brisbane,6888,3444,5.304999236,347,29.35211268,,,,,,
2014,305011111,Spring Hill,6224,5186.666667,0.907911803,56,5.491525424,,,,,,
2014,305011112,West End,9480,4740,4.601125455,417,18.32251623,,,,,,
2014,305021113,Balmoral,4278,3055.714286,1.470588235,62,6.976744186,,,,,,
2014,305021114,Bulimba,6841,3257.619048,3.182503771,211,15.05213589,,,,,,
2014,305021115,East Brisbane,6083,3201.578947,0.862211905,52,5.169432918,,,,,,
2014,305021116,Hawthorne,5200,3714.285714,0.173376999,9,5.755541997,,,,,,
2014,305021117,Morningside - Seven Hills,12747,1931.363636,1.480773824,186,10.84347826,,,,,,
2014,305021118,Norman Park,6505,2828.26087,0.821450713,53,5.892886212,,,,,,
2014,305031119,Albion,2852,1901.333333,1.820778293,51,7.298720843,,,,,,
2014,305031120,Alderley,6154,2461.6,1.317089233,80,7.756960252,,,,,,
2014,305031121,Ascot,5404,2161.6,-0.055483632,-3,1.712779974,,,,,,
2014,305031122,Clayfield,10955,3777.586207,1.126188498,122,6.23545384,,,,,,
2014,305031123,Grange,4383,2435,0.251601098,11,2.502338634,,,,,,
2014,305031124,Hamilton (Qld),6069,3793.125,6.905055487,392,25.93899149,,,,,,
2014,305031125,Hendra,4831,1789.259259,0.877009814,42,8.10024614,,,,,,
2014,305031126,Kelvin Grove - Herston,9592,2821.176471,7.341092211,656,25.36923278,,,,,,
2014,305031127,Newmarket,5109,3005.294118,3.65185636,180,12.13784021,,,,,,
2014,305031128,Newstead - Bowen Hills,9464,3052.903226,5.873140172,525,26.01864181,,,,,,
2014,305031129,Wilston,4183,2987.857143,0.456292027,19,6.1944656,,,,,,
2014,305031130,Windsor,7285,2512.068966,2.231265787,159,9.995470331,,,,,,
2014,305031131,Wooloowin - Lutwyche,9752,3145.806452,1.72108063,165,10.29178919,,,,,,
2014,305041132,Ashgrove,13763,2117.384615,0.094545455,13,4.312566318,,,,,,
2014,305041133,Auchenflower,5812,4470.769231,-0.445357999,-26,3.693131133,,,,,,
2014,305041134,Bardon,9966,2120.425532,0.636170857,63,5.304311074,,,,,,
2014,305041135,Paddington - Milton,11266,3129.444444,2.380952381,262,7.984280648,,,,,,
2014,305041136,Red Hill (Qld),5938,3492.941176,-0.184905026,-11,3.072383267,,,,,,
2014,305041137,Toowong,11399,2922.820513,0.538013759,61,4.36733199,,,,,,
2014,310011271,Darra - Sumner,4968,662.4,1.28440367,63,10.08198538,,,,,,
2014,310011272,Durack,7814,1775.909091,4.465240642,334,20.51202961,,,,,,
2014,310011273,Forest Lake - Doolandella,27884,1858.933333,1.440628638,396,10.1220331,,,,,,
2014,310011274,Inala - Richlands,17526,1607.889908,1.871657754,322,15.43173286,,,,,,
2014,310011275,Oxley (Qld),7792,1129.275362,1.577369313,121,11.45758833,,,,,,
2014,310011276,Wacol,5581,292.1989529,3.98732998,214,14.17757774,,,,,,
2014,310021277,Boonah,11901,5.668762504,2.869738093,332,8.122104116,,,,,,
2014,310021278,Esk,5156,2.728475419,1.177394035,60,7.14879468,,,,,,
2014,310021279,Lake Manchester - England Creek,0,0,0,0,0,,,,,,
2014,310021280,Lockyer Valley - East,19591,26.41720604,1.861384079,358,14.25322214,,,,,,
2014,310021281,Lowood,13945,22.57568399,4.723640733,629,21.14499175,,,,,,
2014,310021282,Rosewood,11619,17.22353988,-0.402880165,-47,-0.017210223,,,,,,
2014,310031283,Brassall,10581,1290.365854,3.279648609,336,18.71423763,,,,,,
2014,310031284,Bundamba,8774,510.1162791,2.392344498,205,13.00875837,,,,,,
2014,310031285,Churchill - Yamanto,6715,714.3617021,3.883044554,251,14.49275362,,,,,,
2014,310031286,Ipswich - Central,6815,862.6582278,-0.292611558,-20,2.697408077,,,,,,
2014,310031287,Ipswich - East,18027,1567.565217,0.619557937,111,5.377915473,,,,,,
2014,310031288,Ipswich - North,4668,71.59509202,0.560103404,26,15.0887574,,,,,,
2014,310031289,Karalee - Barellan Point,5372,279.7916667,1.511715797,80,10.01433545,,,,,,
2014,310031290,Karana Downs,6217,99.95176849,0.032180209,2,1.221100619,,,,,,
2014,310031291,Leichhardt - One Mile,7481,370.3465347,1.258798051,93,15.0038432,,,,,,
2014,310031292,North Ipswich - Tivoli,6545,681.7708333,-0.015276505,-1,1.820161792,,,,,,
2014,310031293,Raceview,15366,1688.571429,0.622094165,95,10.40379365,,,,,,
2014,310031294,Ripley,3889,29.77794793,10.89250071,382,35.7417103,,,,,,
2014,310031295,Riverview,3346,428.974359,-1.152141802,-39,-0.059737157,,,,,,
2014,310041296,Bellbird Park - Brookwater,12123,752.9813665,12.18767351,1317,76.30890052,,,,,,
2014,310041297,Camira - Gailes,9433,1003.510638,0.255074928,24,1.364710939,,,,,,
2014,310041298,Carole Park,7,1.75,-30,-3,0,,,,,,
2014,310041299,Collingwood Park - Redbank,8559,545.1592357,0.895909466,76,10.58139535,,,,,,
2014,310041300,Goodna,10649,1347.974684,3.048190439,315,15.61176854,,,,,,
2014,310041301,New Chum,0,0,0,0,0,,,,,,
2014,310041302,Redbank Plains,18443,950.6701031,5.605817682,979,44.95795017,,,,,,
2014,310041303,Springfield,6955,1038.059701,0.273933103,19,2.854185152,,,,,,
2014,310041304,Springfield Lakes,13928,756.9565217,10.36450079,1308,51.01376992,,,,,,
2014,311011305,Beaudesert,13747,8.444103194,3.49318678,464,12.46829747,,,,,,
2014,311021306,Beenleigh,8518,1106.233766,-0.117260788,-10,1.646778043,,,,,,
2014,311021307,Eagleby,13431,973.2608696,2.245736906,295,20.66301321,,,,,,
2014,311021308,Edens Landing - Holmview,7388,1119.393939,3.574933408,255,14.22387137,,,,,,
2014,311021309,Mount Warren Park,5912,1407.619048,-0.050718512,-3,-0.538358008,,,,,,
2014,311021310,Wolffdene - Bahrs Scrub,6065,218.1654676,1.881404334,112,14.82393033,,,,,,
2014,311031311,Boronia Heights - Park Ridge,12632,394.75,0.757757039,95,5.609898838,,,,,,
2014,311031312,Browns Plains,7491,1026.164384,2.476060192,181,18.19185863,,,,,,
2014,311031313,Chambers Flat - Logan Reserve,4622,127.3278237,5.308726361,233,19.33901368,,,,,,
2014,311031314,Crestmead,12077,1725.285714,1.00359622,120,4.735062007,,,,,,
2014,311031315,Greenbank Military Camp,0,0,0,0,0,,,,,,
2014,311031316,Hillcrest,8393,892.8723404,1.560987415,129,9.755459657,,,,,,
2014,311031317,Marsden,13858,2008.405797,3.976590636,530,29.41725812,,,,,,
2014,311031318,Munruben - Park Ridge South,4760,228.8461538,-0.209643606,-10,-0.688504068,,,,,,
2014,311031319,Regents Park - Heritage Park,16455,1750.531915,0.268112851,44,3.049849699,,,,,,
2014,311041320,Greenbank,13030,50.40618956,2.252216903,287,17.20787982,,,,,,
2014,311041321,Jimboomba,23502,94.12094513,4.397654584,990,22.25343321,,,,,,
2014,311041322,Logan Village,6584,88.61372813,2.939337086,188,10.76716016,,,,,,
2014,311051323,Bethania - Waterford,10192,808.8888889,4.202024333,411,31.54362416,,,,,,
2014,311051324,Cornubia - Carbrook,8499,226.64,0.663271349,56,2.545849421,,,,,,
2014,311051325,Loganholme - Tanah Merah,11405,857.518797,0.334301047,38,6.499206275,,,,,,
2014,311051326,Loganlea,10404,920.7079646,1.880141011,192,12.3178236,,,,,,
2014,311051327,Shailer Park,12010,1501.25,0.569418858,68,2.948739928,,,,,,
